Frame,Green_X,Green_Y,Lime_X,Lime_Y,Distance
5020,0,0,1044,527,
5021,0,0,1043,528,
5022,0,0,1043,530,
5023,0,0,1041,532,
5024,0,0,1034,534,
5025,0,0,1023,534,
5026,0,0,1016,533,
5027,0,0,1010,532,
5028,0,0,1008,532,
5029,0,0,1007,534,
5030,0,0,1009,536,
5031,0,0,1015,539,
5032,0,0,1019,545,
5033,0,0,1022,547,
5034,0,0,1022,548,
5035,0,0,0,0,
5036,0,0,0,0,
5037,0,0,0,0,
5038,0,0,0,0,
5039,0,0,0,0,
5040,0,0,1022,547,
5041,0,0,1021,546,
5042,0,0,1021,545,
5043,0,0,1025,545,
5044,0,0,1027,546,
5045,0,0,1027,546,
5046,0,0,1027,544,
5047,0,0,1028,541,
5048,0,0,1027,540,
5049,0,0,1027,540,
5050,0,0,1026,541,
5051,0,0,1027,543,
5052,0,0,1026,543,
5053,0,0,1021,540,
5054,0,0,1018,538,
5055,0,0,1014,534,
5056,0,0,1011,534,
5057,0,0,1009,532,
5058,0,0,1009,532,
5059,0,0,1009,530,
5060,0,0,1009,527,
5061,0,0,1008,523,
5062,0,0,1005,522,
5063,0,0,0,0,
5064,0,0,0,0,
5065,0,0,0,0,
5066,0,0,994,521,
5067,0,0,0,0,
5068,0,0,987,524,
5069,0,0,980,525,
5070,0,0,977,525,
5071,0,0,974,524,
5072,0,0,974,524,
5073,0,0,973,524,
5074,0,0,973,523,
5075,0,0,972,523,
5076,0,0,972,523,
5077,0,0,973,523,
5078,0,0,975,523,
5079,0,0,978,524,
5080,0,0,981,527,
5081,0,0,986,532,
5082,0,0,992,535,
5083,0,0,998,535,
5084,0,0,1002,532,
5085,0,0,1008,527,
5086,0,0,0,0,
5087,0,0,0,0,
5088,0,0,0,0,
5089,0,0,0,0,
5090,0,0,0,0,
5091,0,0,0,0,
5092,0,0,0,0,
5093,0,0,0,0,
5094,0,0,0,0,
5095,0,0,1012,518,
5096,0,0,1012,523,
5097,0,0,1012,522,
5098,0,0,1016,519,
5099,0,0,1016,518,
5100,0,0,0,0,
5101,0,0,0,0,
5102,0,0,0,0,
5103,0,0,0,0,
5104,0,0,1013,511,
5105,0,0,1011,514,
5106,0,0,1009,515,
5107,0,0,1010,514,
5108,0,0,1012,513,
5109,0,0,1015,512,
5110,0,0,1016,513,
5111,0,0,1017,514,
5112,0,0,1016,515,
5113,0,0,1016,516,
5114,0,0,1015,516,
5115,0,0,1016,515,
5116,0,0,1015,514,
5117,0,0,1016,512,
5118,0,0,1017,510,
5119,0,0,1017,509,
5120,0,0,1014,509,
5121,0,0,1012,507,
5122,0,0,1011,503,
5123,0,0,1011,498,
5124,0,0,1012,494,
5125,0,0,1013,490,
5126,0,0,1013,483,
5127,0,0,1013,476,
5128,0,0,1012,470,
5129,0,0,0,0,
5130,0,0,0,0,
5131,0,0,0,0,
5132,0,0,0,0,
5133,0,0,0,0,
5134,0,0,0,0,
5135,0,0,0,0,
5136,0,0,0,0,
5137,0,0,0,0,
5138,0,0,0,0,
5139,0,0,0,0,
5140,0,0,0,0,
5141,0,0,0,0,
5142,0,0,0,0,
5143,1066,489,0,0,
5144,1072,501,0,0,
5145,1077,510,0,0,
5146,1080,512,0,0,
5147,1079,510,0,0,
5148,1069,512,0,0,
5149,1058,515,1236,549,181.22
5150,1051,518,0,0,
5151,0,0,1215,564,
5152,0,0,1208,572,
5153,0,0,1204,574,
5154,0,0,1202,575,
5155,1027,538,1200,574,176.71
5156,0,0,1199,574,
5157,1024,539,1197,573,176.31
5158,0,0,1198,574,
5159,0,0,1200,574,
5160,0,0,1200,573,
5161,0,0,1200,573,
5162,0,0,1200,573,
5163,0,0,1202,572,
5164,0,0,1203,572,
5165,0,0,1205,572,
5166,0,0,1207,572,
5167,0,0,1208,571,
5168,0,0,1210,570,
5169,0,0,1210,569,
5170,0,0,1210,568,
5171,0,0,1210,567,
5172,0,0,1211,567,
5173,0,0,1216,565,
5174,0,0,1219,563,
5175,0,0,1226,564,
5176,0,0,1233,564,
5177,0,0,1241,564,
5178,0,0,1246,565,
5179,0,0,0,0,
5180,0,0,1254,571,
5181,0,0,1263,572,
5182,0,0,1266,571,
5183,0,0,1264,572,
5184,0,0,0,0,
5185,0,0,0,0,
5186,0,0,0,0,
5187,0,0,0,0,
5188,0,0,0,0,
5189,0,0,0,0,
5190,0,0,1236,546,
5191,0,0,1223,541,
5192,0,0,1210,538,
5193,0,0,1198,531,
5194,0,0,1187,530,
5195,0,0,1186,533,
5196,0,0,1191,537,
5197,0,0,1199,540,
5198,0,0,1205,537,
5199,0,0,1216,538,
5200,0,0,1228,539,
5201,0,0,1235,543,
5202,0,0,0,0,
5203,0,0,0,0,
5204,0,0,0,0,
5205,0,0,0,0,
5206,0,0,0,0,
5207,0,0,1226,539,
5208,0,0,1221,541,
5209,0,0,1215,540,
5210,0,0,1205,538,
5211,0,0,1192,539,
5212,0,0,1180,538,
5213,0,0,1171,540,
5214,0,0,1169,544,
5215,0,0,1171,545,
5216,0,0,1179,542,
5217,0,0,1189,541,
5218,0,0,0,0,
5219,0,0,0,0,
5220,0,0,0,0,
5221,0,0,0,0,
5222,0,0,0,0,
5223,0,0,0,0,
5224,0,0,0,0,
5225,0,0,0,0,
5226,0,0,1183,527,
5227,0,0,1171,528,
5228,0,0,1159,529,
5229,0,0,1148,530,
5230,0,0,1136,535,
5231,0,0,1132,539,
5232,0,0,1130,544,
5233,0,0,1133,547,
5234,0,0,1137,548,
5235,0,0,1144,549,
5236,0,0,0,0,
5237,0,0,0,0,
5238,0,0,0,0,
5239,0,0,0,0,
5240,1013,582,0,0,
5241,0,0,0,0,
5242,1003,584,0,0,
5243,0,0,0,0,
5244,0,0,1143,558,
5245,0,0,1134,555,
5246,0,0,1124,553,
5247,0,0,1114,551,
5248,0,0,1106,550,
5249,0,0,1101,549,
5250,0,0,1101,549,
5251,0,0,1107,545,
5252,0,0,1112,538,
5253,0,0,1124,534,
5254,0,0,0,0,
5255,0,0,0,0,
5256,0,0,0,0,
5257,0,0,0,0,
5258,0,0,0,0,
5259,0,0,0,0,
5260,0,0,1121,507,
5261,0,0,1111,506,
5262,0,0,1100,506,
5263,0,0,1086,510,
5264,0,0,1083,517,
5265,0,0,1085,519,
5266,0,0,1092,518,
5267,0,0,1097,520,
5268,0,0,1104,525,
5269,0,0,1112,529,
5270,0,0,1120,529,
5271,0,0,1128,529,
5272,0,0,0,0,
5273,0,0,0,0,
5274,0,0,0,0,
5275,0,0,0,0,
5276,0,0,0,0,
5277,0,0,0,0,
5278,0,0,0,0,
5279,0,0,0,0,
5280,0,0,0,0,
5281,0,0,1041,517,
5282,0,0,1031,521,
5283,0,0,1024,521,
5284,0,0,1024,520,
5285,0,0,1026,521,
5286,0,0,0,0,
5287,0,0,1020,522,
5288,0,0,0,0,
5289,0,0,0,0,
5290,0,0,0,0,
5291,0,0,0,0,
5292,0,0,0,0,
5293,793,521,0,0,
5294,0,0,0,0,
5295,0,0,0,0,
5296,0,0,0,0,
5297,0,0,0,0,
5298,0,0,0,0,
5299,0,0,0,0,
5300,0,0,1013,553,
5301,0,0,0,0,
5302,0,0,0,0,
5303,0,0,0,0,
5304,0,0,0,0,
5305,0,0,0,0,
5306,0,0,0,0,
5307,0,0,0,0,
5308,0,0,1068,574,
5309,0,0,0,0,
5310,0,0,1103,587,
5311,0,0,1116,590,
5312,0,0,1122,595,
5313,0,0,1124,596,
5314,0,0,1129,593,
5315,0,0,1141,587,
5316,0,0,1156,579,
5317,0,0,0,0,
5318,0,0,0,0,
5319,0,0,0,0,
5320,0,0,1254,570,
5321,0,0,1265,575,
5322,0,0,1274,575,
5323,0,0,1276,573,
5324,0,0,1276,571,
5325,0,0,1273,570,
5326,0,0,1268,572,
5327,0,0,1264,572,
5328,0,0,1257,571,
5329,0,0,0,0,
5330,0,0,0,0,
5331,0,0,0,0,
5332,0,0,0,0,
5333,0,0,0,0,
5334,0,0,0,0,
5335,0,0,0,0,
5336,0,0,0,0,
5337,0,0,1229,540,
5338,0,0,1222,539,
5339,0,0,1214,537,
5340,0,0,1206,536,
5341,0,0,1199,534,
5342,0,0,1195,536,
5343,0,0,1196,537,
5344,0,0,1202,541,
5345,0,0,1211,544,
5346,0,0,1217,542,
5347,0,0,1224,543,
5348,0,0,1233,545,
5349,0,0,1239,547,
5350,0,0,1240,548,
5351,0,0,1241,549,
5352,0,0,1241,547,
5353,0,0,1236,542,
5354,0,0,1231,540,
5355,0,0,1224,537,
5356,0,0,1211,534,
5357,0,0,1206,531,
5358,0,0,1201,529,
5359,0,0,1194,527,
5360,0,0,1186,523,
5361,0,0,1177,525,
5362,0,0,1169,531,
5363,0,0,1170,535,
5364,0,0,1178,539,
5365,0,0,1185,536,
5366,0,0,1191,532,
5367,0,0,1201,533,
5368,0,0,1207,534,
5369,0,0,0,0,
5370,0,0,1214,537,
5371,0,0,0,0,
5372,0,0,0,0,
5373,0,0,0,0,
5374,0,0,1200,528,
5375,0,0,1193,528,
5376,0,0,1185,526,
5377,0,0,1177,527,
5378,0,0,1169,527,
5379,0,0,1160,528,
5380,0,0,1149,529,
5381,0,0,1140,533,
5382,0,0,1136,537,
5383,0,0,1136,543,
5384,0,0,1141,547,
5385,0,0,1145,549,
5386,0,0,1151,551,
5387,0,0,1158,555,
5388,0,0,0,0,
5389,1013,575,0,0,
5390,0,0,0,0,
5391,0,0,0,0,
5392,0,0,0,0,
5393,0,0,0,0,
5394,0,0,0,0,
5395,0,0,0,0,
5396,0,0,1146,566,
5397,0,0,1137,565,
5398,0,0,1130,565,
5399,0,0,1119,567,
5400,942,595,1111,573,170.43
5401,932,600,1101,581,170.06
5402,0,0,1098,587,
5403,0,0,1100,595,
5404,0,0,1106,599,
5405,0,0,1122,599,
5406,981,619,1137,593,158.15
5407,1002,610,1153,584,153.22
5408,1021,605,1165,573,147.51
5409,0,0,1171,563,
5410,0,0,1179,558,
5411,0,0,1188,556,
5412,0,0,0,0,
5413,0,0,0,0,
5414,0,0,1260,580,
5415,0,0,1282,588,
5416,0,0,1291,591,
5417,0,0,1297,588,
5418,1163,617,1306,582,147.22
5419,1180,609,1313,572,138.05
5420,0,0,1321,564,
5421,0,0,1337,564,
5422,0,0,1345,565,
5423,0,0,1354,570,
5424,0,0,1357,569,
5425,0,0,1359,565,
5426,0,0,1365,563,
5427,0,0,1374,562,
5428,0,0,1382,566,
5429,0,0,1385,571,
5430,0,0,1389,573,
5431,0,0,1391,572,
5432,0,0,1393,570,
5433,0,0,1399,569,
5434,0,0,1410,573,
5435,0,0,1426,586,
5436,0,0,1442,595,
5437,0,0,1453,604,
5438,0,0,1455,601,
5439,0,0,1458,597,
5440,0,0,1464,590,
5441,0,0,1472,584,
5442,0,0,1476,579,
5443,0,0,1483,579,
5444,0,0,1486,583,
5445,0,0,0,0,
5446,0,0,0,0,
5447,0,0,1495,585,
5448,0,0,1497,582,
5449,0,0,1499,581,
5450,1385,612,1505,576,125.28
5451,0,0,0,0,
5452,0,0,0,0,
5453,0,0,1536,585,
5454,0,0,0,0,
5455,0,0,1562,594,
5456,0,0,1562,593,
5457,1426,623,1563,589,141.16
5458,0,0,1566,585,
5459,1445,610,1570,581,128.32
5460,0,0,1577,577,
5461,0,0,1585,575,
5462,0,0,0,0,
5463,0,0,0,0,
5464,0,0,1621,597,
5465,0,0,1623,601,
5466,0,0,1626,602,
5467,1487,607,1630,601,143.13
5468,0,0,1634,593,
5469,0,0,0,0,
5470,0,0,0,0,
5471,0,0,0,0,
5472,0,0,0,0,
5473,0,0,0,0,
5474,0,0,0,0,
5475,0,0,0,0,
5476,0,0,0,0,
5477,0,0,0,0,
5478,0,0,0,0,
5479,0,0,1210,548,
5480,0,0,1212,554,
5481,0,0,1213,561,
5482,0,0,1215,564,
5483,0,0,1216,570,
5484,0,0,1219,577,
5485,0,0,1224,579,
5486,0,0,1233,579,
5487,0,0,1243,580,
5488,0,0,0,0,
5489,0,0,0,0,
5490,1095,576,0,0,
5491,0,0,0,0,
5492,0,0,0,0,
5493,0,0,0,0,
5494,0,0,0,0,
5495,0,0,1244,561,
5496,0,0,1234,557,
5497,0,0,1227,555,
5498,0,0,1216,551,
5499,0,0,1207,544,
5500,0,0,1201,542,
5501,0,0,1197,544,
5502,0,0,1198,545,
5503,0,0,1203,546,
5504,0,0,1210,546,
5505,0,0,1219,544,
5506,0,0,1234,546,
5507,0,0,1244,547,
5508,0,0,1254,546,
5509,0,0,1256,547,
5510,0,0,1257,547,
5511,0,0,0,0,
5512,0,0,0,0,
5513,0,0,0,0,
5514,0,0,1235,543,
5515,0,0,1227,539,
5516,0,0,1219,536,
5517,0,0,1208,536,
5518,0,0,1197,534,
5519,0,0,1189,531,
5520,0,0,1184,535,
5521,0,0,1183,542,
5522,0,0,1185,548,
5523,0,0,1193,550,
5524,0,0,1198,545,
5525,0,0,1202,541,
5526,0,0,1210,541,
5527,0,0,1214,540,
5528,0,0,0,0,
5529,0,0,0,0,
5530,1068,576,0,0,
5531,1064,573,0,0,
5532,0,0,0,0,
5533,1051,563,0,0,
5534,0,0,0,0,
5535,0,0,1189,531,
5536,0,0,1184,531,
5537,0,0,1175,532,
5538,0,0,1167,535,
5539,0,0,1159,541,
5540,0,0,1150,544,
5541,0,0,1148,547,
5542,0,0,1150,551,
5543,0,0,1150,551,
5544,0,0,1154,555,
5545,0,0,1159,559,
5546,0,0,1162,563,
5547,0,0,1164,571,
5548,1009,581,1164,570,155.39
5549,1009,583,0,0,
5550,1005,584,0,0,
5551,1001,584,0,0,
5552,996,582,0,0,
5553,990,579,1149,564,159.71
5554,980,577,0,0,
5555,0,0,1134,555,
5556,0,0,1124,552,
5557,0,0,1113,549,
5558,0,0,1106,549,
5559,0,0,1101,548,
5560,0,0,1103,548,
5561,0,0,1109,545,
5562,0,0,1116,540,
5563,0,0,1124,535,
5564,0,0,1134,534,
5565,0,0,1142,533,
5566,0,0,0,0,
5567,0,0,0,0,
5568,0,0,0,0,
5569,0,0,0,0,
5570,0,0,0,0,
5571,0,0,1126,518,
5572,0,0,1115,516,
5573,0,0,1103,512,
5574,0,0,1092,512,
5575,0,0,1088,516,
5576,0,0,1090,520,
5577,0,0,1095,522,
5578,0,0,1103,522,
5579,0,0,1111,527,
5580,0,0,1119,530,
5581,0,0,1123,529,
5582,0,0,1131,529,
5583,0,0,1133,527,
5584,0,0,0,0,
5585,0,0,0,0,
5586,0,0,0,0,
5587,0,0,0,0,
5588,0,0,0,0,
5589,0,0,1114,519,
5590,0,0,0,0,
5591,0,0,1073,510,
5592,0,0,1055,507,
5593,0,0,1039,507,
5594,0,0,1030,510,
5595,0,0,1024,511,
5596,0,0,1022,512,
5597,0,0,1024,511,
5598,0,0,1025,515,
5599,0,0,1018,517,
5600,0,0,1005,516,
5601,0,0,0,0,
5602,0,0,979,523,
5603,797,514,972,522,175.18
5604,794,514,969,521,175.14
5605,792,519,966,526,174.14
5606,0,0,965,530,
5607,0,0,972,536,
5608,0,0,982,545,
5609,0,0,992,552,
5610,0,0,1004,554,
5611,0,0,0,0,
5612,0,0,0,0,
5613,0,0,0,0,
5614,0,0,0,0,
5615,0,0,0,0,
5616,0,0,0,0,
5617,0,0,1068,550,
5618,0,0,1076,557,
5619,0,0,1090,564,
5620,0,0,1106,572,
5621,0,0,1122,580,
5622,0,0,1135,586,
5623,0,0,1140,587,
5624,1012,598,1147,585,135.62
5625,1019,598,1152,577,134.65
5626,0,0,1159,568,
5627,0,0,1171,558,
5628,0,0,0,0,
5629,0,0,0,0,
5630,0,0,0,0,
5631,0,0,1277,566,
5632,0,0,1290,573,
5633,0,0,1295,575,
5634,0,0,1295,576,
5635,0,0,1294,575,
5636,0,0,1292,573,
5637,0,0,1287,573,
5638,0,0,1280,572,
5639,0,0,1274,570,
5640,0,0,1270,570,
5641,0,0,0,0,
5642,0,0,0,0,
5643,0,0,0,0,
5644,1118,564,0,0,
5645,1112,559,0,0,
5646,0,0,0,0,
5647,0,0,0,0,
5648,0,0,0,0,
5649,0,0,1229,540,
5650,0,0,1216,536,
5651,0,0,1199,529,
5652,0,0,1191,528,
5653,0,0,1188,530,
5654,0,0,1189,535,
5655,0,0,1195,539,
5656,0,0,1202,541,
5657,0,0,1209,540,
5658,0,0,1222,542,
5659,0,0,1232,543,
5660,0,0,1239,544,
5661,0,0,0,0,
5662,0,0,0,0,
5663,0,0,0,0,
5664,1091,570,0,0,
5665,1087,563,0,0,
5666,0,0,1232,537,
5667,0,0,1225,534,
5668,0,0,1215,532,
5669,1053,527,1206,529,153.01
5670,1043,522,1198,529,155.16
5671,0,0,1190,530,
5672,1028,522,1184,533,156.39
5673,0,0,1178,538,
5674,0,0,1177,542,
5675,0,0,1182,544,
5676,0,0,1186,543,
5677,0,0,1192,540,
5678,0,0,1202,543,
5679,0,0,1209,544,
5680,1064,571,0,0,
5681,1068,574,0,0,
5682,1068,573,0,0,
5683,1066,571,0,0,
5684,1061,565,0,0,
5685,1053,559,0,0,
5686,0,0,0,0,
5687,0,0,1186,533,
5688,0,0,1175,536,
5689,0,0,1163,535,
5690,0,0,1152,535,
5691,0,0,1145,539,
5692,0,0,1139,544,
5693,0,0,1137,548,
5694,0,0,1138,555,
5695,0,0,1141,558,
5696,0,0,1145,559,
5697,0,0,1152,563,
5698,0,0,1161,566,
5699,1012,584,1163,569,151.74
5700,1012,590,0,0,
5701,1013,591,0,0,
5702,1012,592,0,0,
5703,1008,593,0,0,
5704,1004,594,0,0,
5705,998,594,0,0,
5706,992,592,1150,568,159.81
5707,981,592,1146,568,166.74
5708,970,593,1137,569,168.72
5709,958,595,1126,570,169.85
5710,948,596,1115,572,168.72
5711,942,598,1109,576,168.44
5712,937,601,1104,583,167.97
5713,937,604,1102,587,165.87
5714,942,610,1104,591,163.11
5715,947,617,1107,595,161.51
5716,0,0,1115,597,
5717,971,627,1130,599,161.45
5718,984,624,1142,595,160.64
5719,1001,620,1152,587,154.56
5720,1018,615,1165,578,151.58
5721,1040,611,1176,567,142.94
5722,0,0,1181,559,
5723,0,0,1195,560,
5724,0,0,0,0,
5725,0,0,0,0,
5726,0,0,1266,585,
5727,0,0,1285,589,
5728,0,0,1298,592,
5729,0,0,1305,590,
5730,1174,624,1312,584,143.68
5731,1186,616,1318,578,137.36
5732,1201,609,1320,567,126.19
5733,0,0,1330,563,
5734,0,0,1344,565,
5735,0,0,1352,569,
5736,0,0,0,0,
5737,0,0,1360,567,
5738,0,0,1361,565,
5739,0,0,1363,562,
5740,0,0,0,0,
5741,0,0,1380,565,
5742,0,0,1385,569,
5743,0,0,1391,572,
5744,0,0,1392,570,
5745,0,0,1393,565,
5746,0,0,1397,564,
5747,0,0,0,0,
5748,0,0,0,0,
5749,0,0,0,0,
5750,0,0,1447,598,
5751,0,0,1449,598,
5752,0,0,1453,596,
5753,1323,617,1457,590,136.69
5754,1333,611,1462,584,131.8
5755,0,0,1470,579,
5756,0,0,1476,579,
5757,0,0,1482,582,
5758,0,0,1484,586,
5759,0,0,1490,586,
5760,0,0,1493,586,
5761,0,0,1496,586,
5762,0,0,1498,585,
5763,0,0,1500,583,
5764,1379,609,1506,582,129.84
5765,1386,608,1510,579,127.35
5766,1396,605,1517,580,123.56
5767,0,0,1527,578,
5768,0,0,1534,583,
5769,0,0,1544,589,
5770,0,0,1554,593,
5771,0,0,1561,595,
5772,0,0,1559,593,
5773,0,0,1561,592,
5774,1430,616,1565,589,137.67
5775,1439,612,1570,584,133.96
5776,0,0,1573,582,
5777,0,0,1577,578,
5778,0,0,1581,572,
5779,0,0,1589,571,
5780,0,0,0,0,
5781,0,0,1595,581,
5782,0,0,0,0,
5783,0,0,0,0,
5784,1488,613,1626,597,138.92
5785,1489,612,1626,598,137.71
5786,1489,611,1625,599,136.53
5787,1491,611,1627,600,136.44
5788,1491,609,1627,600,136.3
5789,1490,608,1628,599,138.29
5790,1487,607,1630,599,143.22
5791,1485,607,1631,598,146.28
5792,1485,608,1633,599,148.27
5793,1485,608,1636,600,151.21
5794,1484,608,1637,599,153.26
5795,1483,607,1638,598,155.26
5796,1483,606,1638,595,155.39
5797,1483,605,1640,594,157.38
5798,1485,604,1641,593,156.39
5799,1488,598,1644,586,156.46
5800,1495,594,1649,584,154.32
5801,1502,592,1657,581,155.39
5802,1503,589,1660,576,157.54
5803,1504,586,1661,570,157.81
5804,1503,585,1660,565,158.27
5805,1503,583,1660,562,158.4
5806,1504,583,0,0,
5807,1507,581,0,0,
5808,1510,580,0,0,
5809,1513,579,0,0,
5810,1516,578,0,0,
5811,1519,578,0,0,
5812,1523,575,0,0,
5813,1526,573,0,0,
5814,1528,571,0,0,
5815,1528,571,0,0,
5816,1528,571,0,0,
5817,1526,572,0,0,
5818,1524,572,0,0,
5819,1523,573,0,0,
5820,1522,573,0,0,
5821,1523,574,0,0,
5822,1523,574,0,0,
5823,1523,575,0,0,
5824,1524,575,0,0,
5825,1525,576,0,0,
5826,1527,577,0,0,
5827,1532,577,0,0,
5828,1539,577,0,0,
5829,1548,573,0,0,
5830,1555,572,0,0,
5831,1560,572,0,0,
5832,1566,572,0,0,
5833,1573,571,0,0,
5834,1578,572,0,0,
5835,1583,573,0,0,
5836,1587,576,0,0,
5837,1590,581,0,0,
5838,1591,586,0,0,
5839,1589,594,0,0,
5840,1583,605,0,0,
5841,1574,618,0,0,
5842,1561,634,0,0,
5843,1545,650,0,0,
5844,1526,670,0,0,
5845,1502,694,0,0,
5846,1474,720,0,0,
5847,1444,745,0,0,
5848,1410,770,0,0,
5849,0,0,0,0,
5850,0,0,0,0,
5851,0,0,0,0,
5852,0,0,0,0,
5853,0,0,0,0,
5854,0,0,0,0,
5855,0,0,0,0,
5856,0,0,0,0,
5857,0,0,0,0,
5858,0,0,0,0,
5859,0,0,0,0,
5860,0,0,0,0,
5861,0,0,0,0,
5862,0,0,0,0,
5863,0,0,0,0,
5864,0,0,0,0,
5865,0,0,0,0,
5866,0,0,1118,755,
5867,0,0,1109,754,
5868,0,0,1100,757,
5869,0,0,1095,764,
5870,0,0,1090,771,
5871,0,0,0,0,
5872,0,0,0,0,
5873,0,0,0,0,
5874,0,0,0,0,
5875,0,0,0,0,
5876,0,0,0,0,
5877,0,0,0,0,
5878,0,0,0,0,
5879,0,0,0,0,
5880,0,0,0,0,
5881,0,0,0,0,
